Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,TitleGroup_Military,TitleGroup_Miss,TitleGroup_Mr,TitleGroup_Mrs,TitleGroup_Professional,TitleGroup_Royalty,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_y_adult,AgeGroup_m_adult,AgeGroup_senior
0,3,0,0.0,2.2474704895351842,0.7676298785983874,0.4015916215422513,1.9195639980971482,0,False,False,False,False,False,False,False,True,False,True,False,False
0,2,0,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.3951859427814779,-0.5609748304808925,1,False,False,True,False,False,False,False,True,True,False,False,False
0,3,1,1.0235607657442125,0.4327933656785018,6.974147318082627,0.8789885744138346,3.779968119530679,0,False,False,False,True,False,False,False,True,False,False,True,False
0,3,0,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.5858869297371126,-0.5609748304808925,1,False,False,True,False,False,False,False,True,True,False,False,False
1,1,0,0.5618346613021824,0.4327933656785018,0.7676298785983874,0.9622422766735083,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,True,False,False
1,2,0,2.4856934298106417,-0.47454519624983954,-0.4736736092984604,-0.3951859427814779,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,True
0,3,0,-1.6698415101676303,3.1548090514635256,0.7676298785983874,0.511200152850019,2.5396987052416584,0,False,False,False,False,False,False,True,False,False,False,False,False
1,3,0,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,1.0142658344833206,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,1,-0.7463893012835698,0.4327933656785018,-0.4736736092984604,-0.46032859301683854,0.059159876663617626,0,False,True,False,False,False,False,False,True,False,True,False,False
1,2,1,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
0,3,1,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,True,False,False
0,3,0,0.5618346613021824,1.340131927606843,-0.4736736092984604,-0.6762548575765187,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,1,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.09227163959948806,-0.5609748304808925,1,False,True,False,False,False,False,False,False,True,False,False,False
1,3,1,0.0,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,True,False,False
0,1,0,1.2544238179652276,0.4327933656785018,-0.4736736092984604,1.0707408126808764,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,False,True,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.052506598892558515,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.6602629888473074,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,1.1301786091486445,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
1,1,1,2.0239673253686115,-0.47454519624983954,0.7676298785983874,1.281436978003964,0.059159876663617626,0,False,False,False,True,False,False,False,False,False,False,True,False
0,2,0,0.1001085568601522,0.4327933656785018,0.7676298785983874,0.7000594597868774,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,True,False,False
1,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
1,2,0,0.17706290760049057,0.4327933656785018,-0.4736736092984604,0.4186955802122075,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.25401725834082894,0.4327933656785018,0.7676298785983874,0.21954994190550067,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,-0.7680116832092435,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
1,1,1,2.177876026849288,-0.47454519624983954,-0.4736736092984604,0.43590431571870447,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,False,True,False
1,3,1,0.0,0.4327933656785018,-0.4736736092984604,0.005627194339247521,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
1,2,1,-2.054613263869322,0.4327933656785018,2.0089333664952354,0.7890355253369948,1.299429290952638,0,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
1,1,1,-1.0542067042449232,-0.47454519624983954,0.7676298785983874,1.0327478464253301,0.059159876663617626,0,False,True,False,False,False,False,False,False,True,False,False,False
0,3,1,1.1774694672248893,0.4327933656785018,4.491540342288931,0.4764091206792808,2.5396987052416584,0,False,False,False,True,False,False,False,True,False,False,True,False
1,1,1,1.0235607657442125,-0.47454519624983954,0.7676298785983874,1.8594604150335228,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,False,True,False
1,1,1,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,1.4429334814132428,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,True,False,False
0,3,0,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,0.005627194339247521,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.6930962595026398,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,2,0,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,0.7620626932417086,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.7971204982246057,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,1,0.0,-0.47454519624983954,2.0089333664952354,-0.6991446197951222,0.6792945838081278,0,False,True,False,False,False,False,True,False,False,True,False,False
0,1,1,1.5622412209265812,-0.47454519624983954,-0.4736736092984604,0.49968185293101613,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,True,False
1,3,1,-2.2277605530350835,1.340131927606843,0.7676298785983874,0.1643699376034943,1.299429290952638,0,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,0.9187253942028707,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,True,False,False
1,2,1,-0.4385718983222164,0.4327933656785018,2.0089333664952354,1.1132575740414299,1.299429290952638,0,False,True,False,False,False,False,False,True,False,True,False,False
1,1,1,0.40792595982150565,0.4327933656785018,-0.4736736092984604,0.9545599045787931,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
1,1,1,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,1.3076804617744116,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
0,2,0,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,2,0,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,0.4186955802122075,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,2,1,1.947012974628273,-0.47454519624983954,-0.4736736092984604,9.174419177204065e-06,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,False,True,False
1,1,1,0.40792595982150565,0.4327933656785018,-0.4736736092984604,0.9697154684940731,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.8259344408584431,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
1,1,1,0.0,-0.47454519624983954,-0.4736736092984604,1.2487067090373891,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,True,False,False
0,3,0,0.0,0.4327933656785018,-0.4736736092984604,0.19574234996030299,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
1,2,1,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.13585880896177277,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,True,False,False
1,3,1,0.0,-0.47454519624983954,-0.4736736092984604,-0.7013603963933572,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,True,False,False
1,1,1,-0.5155262490625547,0.4327933656785018,-0.4736736092984604,1.4827293195745068,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,True,False,False
0,3,0,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.6602629888473074,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
1,2,1,0.25401725834082894,-0.47454519624983954,2.0089333664952354,0.4186955802122075,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,True,False,False
0,3,1,-0.05380014462052453,-0.47454519624983954,4.491540342288931,0.24226307816612364,1.9195639980971482,0,False,False,False,True,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0,0.0,6.784163299176891,2.0089333664952354,1.1601603765859598,5.64037224096421,0,False,False,True,False,False,False,False,True,False,True,False,False
1,2,1,-2.1315676146096605,0.4327933656785018,0.7676298785983874,0.4186955802122075,0.6792945838081278,0,False,True,False,False,False,False,False,True,False,False,False,False
1,2,1,-1.2081154057256,0.4327933656785018,-0.4736736092984604,0.5368948466726806,0.059159876663617626,0,False,False,False,True,False,False,False,False,True,False,False,False
0,2,0,1.8700586238879346,0.4327933656785018,-0.4736736092984604,0.4186955802122075,0.059159876663617626,0,False,False,False,False,True,False,False,True,False,False,True,False
1,3,1,-1.1311610549852615,-0.47454519624983954,-0.4736736092984604,-0.6629038573139948,-0.5609748304808925,1,False,True,False,False,False,False,True,False,True,False,False,False
1,1,1,-0.5924805998028931,-0.47454519624983954,0.7676298785983874,0.9950416771003789,0.059159876663617626,0,False,True,False,False,False,False,False,True,False,True,False,False
0,2,0,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0.0,-0.47454519624983954,-0.4736736092984604,0.7520395615758126,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,True,False,False
1,2,1,-0.1307544953608629,0.4327933656785018,-0.4736736092984604,0.3522686467571866,0.059159876663617626,0,False,False,False,True,False,False,False,False,False,True,False,False
0,3,0,0.7157433627828591,-0.47454519624983954,-0.4736736092984604,-0.6762548575765187,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,2,0,-2.1315676146096605,0.4327933656785018,0.7676298785983874,0.4186955802122075,0.6792945838081278,0,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,0.005627194339247521,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,1.2159466425950585,-0.47454519624983954,-0.4736736092984604,-0.7715989871527668,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,True,False
1,2,1,-1.6698415101676303,-0.47454519624983954,2.0089333664952354,0.42657077909499147,0.6792945838081278,0,False,True,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.2846631968415396,0.4327933656785018,2.0089333664952354,0.22164448810545886,1.299429290952638,0,False,False,True,False,False,False,False,True,False,True,False,False
1,1,1,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,1.8594604150335228,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
1,2,1,1.1774694672248893,0.4327933656785018,0.7676298785983874,0.42657077909499147,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,False,True,False
1,3,1,0.48488031056184405,0.4327933656785018,-0.4736736092984604,0.07509791981400483,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
0,1,0,0.0,-0.47454519624983954,-0.4736736092984604,0.4186955802122075,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,3,1,-1.9776589131289837,-0.47454519624983954,2.0089333664952354,0.27988340358156083,0.6792945838081278,0,False,True,False,False,False,False,False,True,False,False,False,False
0,2,0,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,0.4186955802122075,-0.5609748304808925,1,False,False,True,False,False,False,False,True,True,False,False,False
0,1,0,2.177876026849288,-0.47454519624983954,-0.4736736092984604,0.5269370406292803,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,True,False
0,3,0,0.8311748888933667,-0.47454519624983954,2.0089333664952354,-0.08962449330939361,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,False,True,False
0,3,0,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.7124966152822569,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.7964994074061603,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
0,2,0,0.0,-0.47454519624983954,-0.4736736092984604,-4.937465440358173,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,3,1,-0.977252353504585,3.1548090514635256,2.0089333664952354,-0.6762548575765187,3.1598334123861687,0,False,True,False,False,False,False,False,True,True,False,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.8120363651494382,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
0,3,0,0.7926977135231975,0.4327933656785018,0.7676298785983874,-0.028719960523686763,0.6792945838081278,0,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-4.937465440358173,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,1.3313781687055661,-0.47454519624983954,-0.4736736092984604,0.40550292886675143,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0.0,-0.47454519624983954,-0.4736736092984604,0.43590431571870447,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,2,0,1.100515116484551,0.4327933656785018,-0.4736736092984604,0.4186955802122075,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,False,True,False
1,1,1,-0.5155262490625547,2.2474704895351842,2.0089333664952354,1.9832082642796967,2.5396987052416584,0,False,True,False,False,False,False,False,True,False,True,False,False
0,2,0,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.30724126067388835,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,2,0,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,0.239207550386719,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
1,3,0,-1.3620241072062766,0.4327933656785018,-0.4736736092984604,-0.3290676755032379,0.059159876663617626,0,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,-1.4389784579466152,-0.47454519624983954,-0.4736736092984604,0.14275176641768167,-0.5609748304808925,1,False,False,True,False,False,False,False,False,True,False,False,False
1,3,1,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,True,False,False
0,2,0,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.3951859427814779,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,-0.7680116832092435,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,2.0239673253686115,-0.47454519624983954,-0.4736736092984604,0.43590431571870447,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
1,2,0,-2.208521965349999,-0.47454519624983954,2.0089333664952354,0.7000594597868774,0.6792945838081278,0,False,False,False,False,False,False,False,False,False,False,False,False
0,3,0,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.6930962595026398,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.7709953136419141,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
0,3,0,-1.7467958609079686,3.1548090514635256,0.7676298785983874,0.511200152850019,2.5396987052416584,0,False,False,False,False,False,False,True,False,False,False,False,False
1,3,1,-1.9776589131289837,-0.47454519624983954,0.7676298785983874,-0.16149113382638006,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0,3.139805411103518,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,False,False,True
0,2,0,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,3,0,-0.7463893012835698,0.4327933656785018,0.7676298785983874,-0.01469711682454653,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,True,False,False
0,2,0,-0.4385718983222164,1.340131927606843,-0.4736736092984604,1.1980478254967397,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.7715989871527668,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
1,2,1,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.3951859427814779,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,True,False,False
1,3,1,0.0,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,True,False,False
1,1,1,0.1001085568601522,-0.47454519624983954,2.0089333664952354,1.7138716488089127,0.6792945838081278,0,False,True,False,False,False,False,False,True,False,True,False,False
0,3,0,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,2,0,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.30724126067388835,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,1,-1.5928871594272918,2.2474704895351842,2.0089333664952354,0.4764091206792808,2.5396987052416584,0,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,0.7157433627828591,0.4327933656785018,0.7676298785983874,1.2525230853816782,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,True,False,False
1,1,1,0.25401725834082894,0.4327933656785018,-0.4736736092984604,0.9697154684940731,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
0,1,0,3.1013282357333485,0.4327933656785018,0.7676298785983874,1.1743550745259035,0.6792945838081278,0,True,False,False,False,False,False,False,True,False,False,False,True
1,1,1,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,1.1576779305784204,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,True,False,False
1,1,1,2.177876026849288,-0.47454519624983954,0.7676298785983874,1.6707890970411359,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,False,True,False
0,3,0,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.6854437408076759,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,1,1,-0.977252353504585,0.4327933656785018,-0.4736736092984604,1.457647890878425,0.059159876663617626,0,False,False,False,True,False,False,False,False,True,False,False,False
0,3,1,-0.1307544953608629,0.4327933656785018,0.7676298785983874,-0.0959877776137344,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,True,False,False
1,1,1,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,1.281436978003964,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.7715989871527668,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0,0.0,0.4327933656785018,-0.4736736092984604,-0.028719960523686763,0.059159876663617626,0,False,False,True,False,False,False,True,False,False,True,False,False
0,3,0,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,-0.5858869297371126,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
0,3,0,-0.9002980027642465,0.4327933656785018,-0.4736736092984604,-0.8830590159378138,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
1,3,1,-2.1315676146096605,-0.47454519624983954,0.7676298785983874,-0.24411311685218282,0.059159876663617626,0,False,True,False,False,False,False,False,True,False,False,False,False
1,2,1,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
1,3,0,-2.054613263869322,3.1548090514635256,2.0089333664952354,0.5711125364939227,3.1598334123861687,0,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,2.177876026849288,-0.47454519624983954,-0.4736736092984604,1.6427078857704258,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.6991446197951222,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
1,3,0,0.1001085568601522,-0.47454519624983954,-0.4736736092984604,-0.6762548575765187,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6958379662291909,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,2,1,-0.20770884610120124,0.4327933656785018,-0.4736736092984604,-0.1313928669006508,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,True,False,False
0,3,0,-1.4389784579466152,4.0621476133918675,2.0089333664952354,0.8789885744138346,3.779968119530679,0,False,False,False,False,False,False,False,True,True,False,False,False
0,2,0,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,-4.937465440358173,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.7709953136419141,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
0,3,1,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.6800329778747377,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
1,2,1,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,True,False,False,False,False,False,True,False,True,False,False
0,3,0,0.0,0.4327933656785018,-0.4736736092984604,0.19574234996030299,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.4263202272120493,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,1,0.02315420611981384,0.4327933656785018,0.7676298785983874,0.3574751794167469,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,True,False,False
0,3,0,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.6854437408076759,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,1.0142658344833206,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,-4.937465440358173,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.6602629888473074,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,1,1,-0.4385718983222164,2.2474704895351842,2.0089333664952354,1.9832082642796967,2.5396987052416584,0,False,True,False,False,False,False,False,True,False,True,False,False
0,3,0,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,-0.7709953136419141,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,True,False,False
1,3,1,-0.4385718983222164,-0.47454519624983954,3.250236854392083,0.1643699376034943,1.299429290952638,0,False,False,False,True,False,False,False,False,False,True,False,False
0,2,0,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,False,False,True,False,False,True,False,False,True,False
0,1,0,1.8700586238879346,-0.47454519624983954,0.7676298785983874,1.2321989988274333,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,False,True,False
0,3,0,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.7002451779178185,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,True,False,False
0,3,0,-1.7467958609079686,3.1548090514635256,0.7676298785983874,0.753720959971782,2.5396987052416584,0,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.361617547581878,0.4327933656785018,-0.4736736092984604,0.09524149357161897,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,True,False,False
1,3,1,-0.20770884610120124,-0.47454519624983954,0.7676298785983874,-0.22978608694164782,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
1,3,1,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,-0.008496454352453215,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,True,False,False
0,3,0,0.0,-0.47454519624983954,-0.4736736092984604,-0.7680116832092435,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,2,1,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.216642150927498,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,True,False,False
0,3,0,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.08962449330939361,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
0,3,0,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.7680116832092435,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,True,False,False
1,3,1,0.0,-0.47454519624983954,-0.4736736092984604,-0.7715989871527668,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,True,False,False
0,3,1,0.0,6.784163299176891,2.0089333664952354,1.1601603765859598,5.64037224096421,0,False,True,False,False,False,False,False,True,False,True,False,False
1,1,0,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,0.42774437784987585,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
0,2,0,1.5622412209265812,-0.47454519624983954,-0.4736736092984604,-0.1909882275321034,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,True,False
1,2,0,-2.054613263869322,0.4327933656785018,0.7676298785983874,0.14100222914953195,0.6792945838081278,0,False,False,False,False,False,False,False,True,False,False,False,False
